invoice_id,customer_id,amount_due,currency,invoice_date,due_date,status_hint
INV-0013901,CUST-00807,2341.89,EUR,2025-01-17,2025-01-24,
INV-0013902,CUST-00025,811.88,EUR,2025-08-28,2025-09-26,
INV-0013903,CUST-00346,1346.36,EUR,2025-06-27,2025-07-16,
INV-0013904,CUST-00832,3559.07,EUR,2025-11-12,2025-12-16,
INV-0013905,CUST-00825,1488.54,EUR,2025-12-31,2026-01-12,
INV-0013906,CUST-00972,2150.72,EUR,2025-09-28,2025-10-13,
INV-0013907,CUST-00350,449.31,EUR,2025-08-30,2025-09-15,
INV-0013908,CUST-00840,4931.73,EUR,2025-04-14,2025-04-24,
INV-0013909,CUST-00198,4221.30,EUR,2025-06-28,2025-08-06,
INV-0013910,CUST-00168,494.17,EUR,2025-03-31,2025-05-01,
INV-0013911,CUST-00980,1164.37,EUR,2025-05-08,2025-05-16,
INV-0013912,CUST-00558,3845.02,EUR,2025-01-28,2025-02-20,
INV-0013913,CUST-00567,4669.50,EUR,2025-11-23,2025-11-30,
INV-0013914,CUST-00549,4450.68,EUR,2025-09-21,2025-10-25,
INV-0013915,CUST-00902,3488.47,EUR,2025-02-24,2025-03-13,
INV-0013916,CUST-00791,1868.31,EUR,2025-01-11,2025-02-06,
INV-0013917,CUST-00312,3525.33,EUR,2025-04-29,2025-05-09,
INV-0013918,CUST-00408,4908.79,EUR,2025-12-15,2026-01-20,
INV-0013919,CUST-00945,2444.35,EUR,2025-02-17,2025-03-02,
INV-0013920,CUST-00137,2253.85,EUR,2025-12-26,2026-01-27,
INV-0013921,CUST-00529,573.23,EUR,2025-10-17,2025-11-26,
INV-0013922,CUST-00922,519.02,EUR,2025-12-04,2026-01-09,
INV-0013923,CUST-00426,4506.49,EUR,2025-04-30,2025-05-30,
INV-0013924,CUST-00132,471.98,EUR,2025-03-19,2025-04-21,
INV-0013925,CUST-00496,1049.78,EUR,2025-12-01,2026-01-05,
INV-0013926,CUST-00118,409.82,EUR,2025-08-20,2025-08-27,
INV-0013927,CUST-00959,2004.93,EUR,2025-07-30,2025-09-08,
INV-0013928,CUST-00661,2194.06,EUR,2025-08-03,2025-08-29,
INV-0013929,CUST-00104,1489.58,EUR,2025-05-01,2025-05-30,
INV-0013930,CUST-00896,3054.04,EUR,2025-06-09,2025-07-13,
INV-0013931,CUST-00563,2867.89,EUR,2025-04-09,2025-05-15,
INV-0013932,CUST-00299,4886.18,EUR,2025-06-25,2025-07-13,
INV-0013933,CUST-00326,2323.86,EUR,2025-07-14,2025-08-24,
INV-0013934,CUST-00597,4181.26,EUR,2025-11-24,2026-01-01,
INV-0013935,CUST-00735,2437.81,EUR,2025-04-24,2025-06-06,
INV-0013936,CUST-00383,487.76,EUR,2025-11-17,2025-12-18,
INV-0013937,CUST-00035,1161.54,EUR,2025-03-24,2025-04-15,
INV-0013938,CUST-00673,2428.08,EUR,2025-01-16,2025-01-29,
INV-0013939,CUST-00272,3397.95,EUR,2025-01-09,2025-02-07,
INV-0013940,CUST-00730,3250.08,EUR,2025-02-01,2025-03-08,
INV-0013941,CUST-00816,3248.16,EUR,2025-02-09,2025-03-10,
INV-0013942,CUST-00660,4978.18,EUR,2025-02-19,2025-03-22,
INV-0013943,CUST-00746,3353.77,EUR,2025-04-24,2025-05-10,
INV-0013944,CUST-00229,336.88,EUR,2025-06-07,2025-07-15,
INV-0013945,CUST-00933,2481.98,EUR,2025-06-22,2025-08-05,
INV-0013946,CUST-00429,422.74,EUR,2025-02-16,2025-03-18,
INV-0013947,CUST-00654,4824.28,EUR,2025-11-08,2025-12-07,
INV-0013948,CUST-00704,3439.39,EUR,2025-04-28,2025-05-19,
INV-0013949,CUST-00824,3899.99,EUR,2025-05-30,2025-06-11,
INV-0013950,CUST-00403,672.24,EUR,2025-12-16,2026-01-29,
INV-0013951,CUST-00700,4862.88,EUR,2025-01-09,2025-02-12,
INV-0013952,CUST-00190,2760.33,EUR,2025-09-18,2025-09-30,
INV-0013953,CUST-00329,3612.22,EUR,2025-07-29,2025-08-30,
INV-0013954,CUST-00055,3325.12,EUR,2025-04-09,2025-04-17,
INV-0013955,CUST-00994,4654.11,EUR,2025-10-01,2025-10-11,
INV-0013956,CUST-00360,4711.15,EUR,2025-11-24,2026-01-03,
INV-0013957,CUST-00221,1352.14,EUR,2025-04-13,2025-05-07,
INV-0013958,CUST-00836,2858.76,EUR,2025-07-28,2025-08-19,
INV-0013959,CUST-00330,2203.84,EUR,2025-02-01,2025-03-13,
INV-0013960,CUST-00511,2242.48,EUR,2025-11-19,2025-12-11,
INV-0013961,CUST-00292,2461.85,EUR,2025-05-31,2025-06-23,
INV-0013962,CUST-00097,3533.97,EUR,2025-08-26,2025-09-26,
INV-0013963,CUST-00148,516.97,EUR,2025-10-02,2025-11-09,
INV-0013964,CUST-00764,1486.64,EUR,2025-01-11,2025-02-13,
INV-0013965,CUST-00293,2523.89,EUR,2025-03-08,2025-04-22,
INV-0013966,CUST-00656,1045.14,EUR,2025-07-20,2025-08-29,
INV-0013967,CUST-00242,3660.37,EUR,2025-09-25,2025-11-01,
INV-0013968,CUST-00025,3039.97,EUR,2025-11-23,2025-12-11,
INV-0013969,CUST-00598,4250.25,EUR,2025-02-23,2025-03-28,
INV-0013970,CUST-00689,885.51,EUR,2025-12-30,2026-02-12,
INV-0013971,CUST-00042,2804.62,EUR,2025-06-28,2025-07-21,
INV-0013972,CUST-00539,3958.63,EUR,2025-07-13,2025-07-28,
INV-0013973,CUST-00449,2410.04,EUR,2025-04-16,2025-05-07,
INV-0013974,CUST-00105,4314.68,EUR,2025-04-06,2025-05-04,
INV-0013975,CUST-00534,526.08,EUR,2025-12-10,2026-01-21,
INV-0013976,CUST-00934,2351.58,EUR,2025-07-26,2025-08-16,
INV-0013977,CUST-00273,84.75,EUR,2025-02-23,2025-03-30,
INV-0013978,CUST-00999,4342.32,EUR,2025-05-10,2025-06-02,
INV-0013979,CUST-00943,4937.20,EUR,2025-08-06,2025-09-03,
INV-0013980,CUST-00733,951.42,EUR,2025-03-08,2025-04-03,
INV-0013981,CUST-00411,4231.78,EUR,2025-07-25,2025-09-03,
INV-0013982,CUST-00818,1688.81,EUR,2025-02-28,2025-04-02,
INV-0013983,CUST-00607,931.00,EUR,2025-09-02,2025-10-02,
INV-0013984,CUST-00074,2333.81,EUR,2025-05-07,2025-06-06,
INV-0013985,CUST-00705,3302.40,EUR,2025-11-19,2025-12-31,
INV-0013986,CUST-00305,1672.14,EUR,2025-11-25,2025-12-31,
INV-0013987,CUST-00030,3572.88,EUR,2025-06-17,2025-06-24,
INV-0013988,CUST-00641,163.89,EUR,2025-08-14,2025-09-06,
INV-0013989,CUST-00700,1696.00,EUR,2025-09-27,2025-10-06,
INV-0013990,CUST-00497,2109.14,EUR,2025-06-09,2025-07-20,
INV-0013991,CUST-00471,2612.40,EUR,2025-02-28,2025-03-21,
INV-0013992,CUST-00559,3349.13,EUR,2025-03-02,2025-03-20,
INV-0013993,CUST-00468,2206.75,EUR,2025-09-11,2025-10-22,
INV-0013994,CUST-00792,1212.62,EUR,2025-06-29,2025-08-13,
INV-0013995,CUST-00294,2726.26,EUR,2025-11-23,2025-12-08,
INV-0013996,CUST-00943,1317.80,EUR,2025-03-06,2025-03-31,
INV-0013997,CUST-00846,4769.69,EUR,2025-10-05,2025-11-15,
INV-0013998,CUST-00122,1965.16,EUR,2025-01-08,2025-01-27,
INV-0013999,CUST-00902,1854.72,EUR,2025-05-08,2025-06-03,
INV-0014000,CUST-00111,2461.65,EUR,2025-12-25,2026-01-23,
INV-0014001,CUST-00319,2066.55,EUR,2025-05-15,2025-05-28,
INV-0014002,CUST-00106,3241.41,EUR,2025-10-24,2025-11-06,
INV-0014003,CUST-00034,3287.91,EUR,2025-05-30,2025-07-05,
INV-0014004,CUST-00886,1150.82,EUR,2025-11-25,2025-12-07,
INV-0014005,CUST-00645,888.63,EUR,2025-10-23,2025-12-01,
INV-0014006,CUST-00840,3278.76,EUR,2025-06-10,2025-07-20,
INV-0014007,CUST-00257,1444.57,EUR,2025-12-30,2026-01-06,
INV-0014008,CUST-00691,540.31,EUR,2025-08-23,2025-09-29,
INV-0014009,CUST-00076,720.54,EUR,2025-08-15,2025-09-22,
INV-0014010,CUST-00715,570.30,EUR,2025-06-14,2025-07-15,
INV-0014011,CUST-00663,2534.41,EUR,2025-06-23,2025-07-12,
INV-0014012,CUST-00848,4177.32,EUR,2025-01-03,2025-02-16,
INV-0014013,CUST-00099,3421.69,EUR,2025-05-25,2025-06-18,
INV-0014014,CUST-00500,2871.11,EUR,2025-05-10,2025-05-17,
INV-0014015,CUST-00935,2654.50,EUR,2025-12-03,2025-12-22,
INV-0014016,CUST-00030,3976.99,EUR,2025-10-03,2025-11-17,
INV-0014017,CUST-00752,841.87,EUR,2025-10-17,2025-10-26,
INV-0014018,CUST-00883,2041.66,EUR,2025-02-19,2025-04-05,
INV-0014019,CUST-00633,3831.03,EUR,2025-06-16,2025-07-28,
INV-0014020,CUST-00767,1512.31,EUR,2025-03-21,2025-05-03,
INV-0014021,CUST-00251,2349.69,EUR,2025-05-09,2025-06-05,
INV-0014022,CUST-00130,4116.06,EUR,2025-11-24,2025-12-21,
INV-0014023,CUST-00569,2290.69,EUR,2025-03-08,2025-04-17,
INV-0014024,CUST-00015,4647.55,EUR,2025-05-02,2025-06-13,
INV-0014025,CUST-00900,1954.93,EUR,2025-08-03,2025-08-21,
INV-0014026,CUST-00424,266.55,EUR,2025-01-07,2025-02-18,
INV-0014027,CUST-00009,1857.03,EUR,2025-10-06,2025-10-14,
INV-0014028,CUST-00686,4350.70,EUR,2025-09-27,2025-11-08,
INV-0014029,CUST-00524,116.87,EUR,2025-12-24,2026-01-15,
INV-0014030,CUST-00001,52.29,EUR,2025-04-10,2025-05-16,
INV-0014031,CUST-00551,811.19,EUR,2025-07-23,2025-09-01,
INV-0014032,CUST-00754,2421.36,EUR,2025-03-24,2025-04-09,
INV-0014033,CUST-00053,4546.34,EUR,2025-04-08,2025-04-15,
INV-0014034,CUST-00466,399.08,EUR,2025-10-05,2025-10-16,
INV-0014035,CUST-00922,3829.79,EUR,2025-10-20,2025-11-06,
INV-0014036,CUST-00963,873.20,EUR,2025-12-29,2026-02-11,
INV-0014037,CUST-00479,1923.39,EUR,2025-11-28,2025-12-30,
INV-0014038,CUST-00172,608.60,EUR,2025-05-18,2025-05-29,
INV-0014039,CUST-00357,4263.54,EUR,2025-12-23,2026-01-03,
INV-0014040,CUST-00999,2913.26,EUR,2025-10-15,2025-10-25,
INV-0014041,CUST-00457,62.91,EUR,2025-12-14,2025-12-29,
INV-0014042,CUST-00466,3682.58,EUR,2025-11-14,2025-12-01,
INV-0014043,CUST-00852,4116.16,EUR,2025-11-01,2025-11-27,
INV-0014044,CUST-00870,4116.45,EUR,2025-03-21,2025-05-02,
INV-0014045,CUST-00419,1122.47,EUR,2025-10-03,2025-10-25,
INV-0014046,CUST-00314,2939.57,EUR,2025-12-27,2026-01-27,
INV-0014047,CUST-00206,2819.26,EUR,2025-11-23,2026-01-03,
INV-0014048,CUST-00500,3242.08,EUR,2025-05-18,2025-06-14,
INV-0014049,CUST-00360,3064.58,EUR,2025-01-28,2025-02-13,
INV-0014050,CUST-00790,3880.64,EUR,2025-04-28,2025-05-20,
INV-0014051,CUST-00369,1848.05,EUR,2025-09-26,2025-11-04,
INV-0014052,CUST-00357,2304.92,EUR,2025-03-18,2025-04-26,
INV-0014053,CUST-00666,1144.27,EUR,2025-07-24,2025-08-13,
INV-0014054,CUST-00664,2602.42,EUR,2025-11-08,2025-11-21,
INV-0014055,CUST-00909,2201.64,EUR,2025-12-06,2026-01-20,
INV-0014056,CUST-00028,1783.22,EUR,2025-10-12,2025-11-19,
INV-0014057,CUST-00375,1079.38,EUR,2025-12-24,2026-01-09,
INV-0014058,CUST-00602,2076.44,EUR,2025-05-20,2025-07-03,
INV-0014059,CUST-00616,3362.75,EUR,2025-01-30,2025-02-25,
INV-0014060,CUST-00067,2171.55,EUR,2025-10-17,2025-11-13,
INV-0014061,CUST-00643,3310.27,EUR,2025-11-30,2025-12-09,
INV-0014062,CUST-00192,2347.80,EUR,2025-09-18,2025-10-01,
INV-0014063,CUST-00282,1675.08,EUR,2025-05-15,2025-06-25,
INV-0014064,CUST-00083,4057.49,EUR,2025-10-15,2025-10-29,
INV-0014065,CUST-00485,3150.36,EUR,2025-09-20,2025-10-14,
INV-0014066,CUST-00346,3926.85,EUR,2025-06-04,2025-07-15,
INV-0014067,CUST-00757,2444.05,EUR,2025-10-28,2025-11-20,
INV-0014068,CUST-00044,4216.25,EUR,2025-10-23,2025-11-10,
INV-0014069,CUST-00431,960.05,EUR,2025-09-22,2025-10-24,
INV-0014070,CUST-00355,3688.34,EUR,2025-01-12,2025-02-19,
INV-0014071,CUST-00673,967.73,EUR,2025-01-11,2025-01-21,
INV-0014072,CUST-00571,3206.79,EUR,2025-01-12,2025-02-10,
INV-0014073,CUST-00468,4020.72,EUR,2025-02-11,2025-03-26,
INV-0014074,CUST-00926,2513.80,EUR,2025-04-18,2025-05-15,
INV-0014075,CUST-00458,1641.48,EUR,2025-03-17,2025-04-01,
INV-0014076,CUST-00339,1752.02,EUR,2025-12-24,2026-01-23,
INV-0014077,CUST-00895,3199.75,EUR,2025-09-14,2025-09-22,
INV-0014078,CUST-00720,3453.48,EUR,2025-05-18,2025-06-21,
INV-0014079,CUST-00838,3018.97,EUR,2025-01-07,2025-01-14,
INV-0014080,CUST-00107,1730.33,EUR,2025-12-01,2026-01-12,
INV-0014081,CUST-00114,682.18,EUR,2025-04-19,2025-05-20,
INV-0014082,CUST-00878,804.11,EUR,2025-12-27,2026-01-14,
INV-0014083,CUST-00301,3122.36,EUR,2025-12-16,2026-01-10,
INV-0014084,CUST-00804,2443.31,EUR,2025-01-20,2025-01-27,
INV-0014085,CUST-00139,4866.81,EUR,2025-06-26,2025-07-10,
INV-0014086,CUST-00586,3478.46,EUR,2025-07-21,2025-08-25,
INV-0014087,CUST-00926,737.95,EUR,2025-12-22,2026-01-15,
INV-0014088,CUST-00800,2153.60,EUR,2025-11-15,2025-12-15,
INV-0014089,CUST-00829,4810.79,EUR,2025-12-19,2026-01-26,
INV-0014090,CUST-00920,838.71,EUR,2025-05-28,2025-07-08,
INV-0014091,CUST-00491,2447.77,EUR,2025-08-23,2025-09-23,
INV-0014092,CUST-00249,4765.60,EUR,2025-01-28,2025-03-10,
INV-0014093,CUST-00218,1699.84,EUR,2025-03-09,2025-04-19,
INV-0014094,CUST-00618,196.60,EUR,2025-11-13,2025-11-26,
INV-0014095,CUST-00880,3932.80,EUR,2025-01-30,2025-02-08,
INV-0014096,CUST-00734,3469.43,EUR,2025-08-02,2025-08-24,
INV-0014097,CUST-00274,3222.67,EUR,2025-06-07,2025-06-19,
INV-0014098,CUST-00518,121.08,EUR,2025-05-16,2025-05-31,
INV-0014099,CUST-00047,3405.89,EUR,2025-03-22,2025-04-10,
INV-0014100,CUST-00016,1614.36,EUR,2025-10-16,2025-11-22,
INV-0014101,CUST-00897,1754.01,EUR,2025-05-08,2025-05-28,
INV-0014102,CUST-00796,4139.35,EUR,2025-10-12,2025-10-30,
INV-0014103,CUST-00954,2531.19,EUR,2025-09-03,2025-10-04,
INV-0014104,CUST-00353,4789.87,EUR,2025-07-04,2025-08-02,
INV-0014105,CUST-00356,736.97,EUR,2025-09-18,2025-10-21,
INV-0014106,CUST-00571,1652.68,EUR,2025-07-16,2025-08-26,
INV-0014107,CUST-00369,171.13,EUR,2025-08-07,2025-09-07,
INV-0014108,CUST-00274,4929.52,EUR,2025-09-14,2025-10-21,
INV-0014109,CUST-00538,880.63,EUR,2025-07-25,2025-08-20,
INV-0014110,CUST-00896,4867.40,EUR,2025-08-31,2025-09-14,
INV-0014111,CUST-00230,272.56,EUR,2025-01-28,2025-02-15,
INV-0014112,CUST-00352,1794.14,EUR,2025-07-27,2025-08-19,
INV-0014113,CUST-00349,4250.12,EUR,2025-05-03,2025-05-28,
INV-0014114,CUST-00456,3127.44,EUR,2025-06-28,2025-07-13,
INV-0014115,CUST-00600,1364.25,EUR,2025-11-17,2025-12-26,
INV-0014116,CUST-00294,1474.75,EUR,2025-01-04,2025-01-29,
INV-0014117,CUST-00838,635.41,EUR,2025-12-24,2026-01-19,
INV-0014118,CUST-00381,224.37,EUR,2025-12-08,2026-01-08,
INV-0014119,CUST-00218,3837.50,EUR,2025-09-04,2025-09-13,
INV-0014120,CUST-00438,3036.62,EUR,2025-06-21,2025-07-04,
INV-0014121,CUST-00874,375.07,EUR,2025-02-23,2025-04-08,
INV-0014122,CUST-00404,3259.25,EUR,2025-04-12,2025-05-23,
INV-0014123,CUST-00661,2232.33,EUR,2025-07-06,2025-08-04,
INV-0014124,CUST-00334,2841.05,EUR,2025-03-25,2025-04-12,
INV-0014125,CUST-00589,2646.23,EUR,2025-02-22,2025-03-13,
INV-0014126,CUST-00253,4428.29,EUR,2025-11-28,2025-12-14,
INV-0014127,CUST-00296,428.96,EUR,2025-12-08,2026-01-13,
INV-0014128,CUST-00868,4810.85,EUR,2025-08-25,2025-09-06,
INV-0014129,CUST-00083,2623.02,EUR,2025-02-25,2025-03-28,
INV-0014130,CUST-00453,3500.82,EUR,2025-08-24,2025-09-18,
INV-0014131,CUST-00964,4098.72,EUR,2025-07-14,2025-07-24,
INV-0014132,CUST-00850,1356.85,EUR,2025-11-16,2025-11-23,
INV-0014133,CUST-00887,2985.98,EUR,2025-06-19,2025-08-03,
INV-0014134,CUST-00159,2220.52,EUR,2025-05-13,2025-06-03,
INV-0014135,CUST-00701,2107.35,EUR,2025-05-19,2025-06-25,
INV-0014136,CUST-00259,4994.14,EUR,2025-04-16,2025-05-12,
INV-0014137,CUST-00795,2425.81,EUR,2025-12-23,2026-02-01,
INV-0014138,CUST-00547,2932.40,EUR,2025-09-16,2025-10-19,
INV-0014139,CUST-00084,1985.26,EUR,2025-02-16,2025-03-28,
INV-0014140,CUST-00682,2428.55,EUR,2025-08-24,2025-09-24,
INV-0014141,CUST-00315,4839.53,EUR,2025-06-11,2025-07-21,
INV-0014142,CUST-00691,326.03,EUR,2025-05-30,2025-06-18,
INV-0014143,CUST-00084,3957.61,EUR,2025-08-01,2025-08-28,
INV-0014144,CUST-00167,3641.89,EUR,2025-12-22,2026-01-26,
INV-0014145,CUST-00858,2843.71,EUR,2025-01-19,2025-01-27,
INV-0014146,CUST-00881,1640.37,EUR,2025-12-06,2025-12-17,
INV-0014147,CUST-00138,4964.50,EUR,2025-01-11,2025-02-10,
INV-0014148,CUST-00327,3499.72,EUR,2025-09-08,2025-10-04,
INV-0014149,CUST-00064,742.71,EUR,2025-11-18,2025-12-29,
INV-0014150,CUST-00771,4651.05,EUR,2025-06-22,2025-07-22,
INV-0014151,CUST-00551,3824.46,EUR,2025-08-15,2025-09-18,
INV-0014152,CUST-00587,1638.93,EUR,2025-10-17,2025-10-30,
INV-0014153,CUST-00656,894.32,EUR,2025-09-22,2025-10-04,
INV-0014154,CUST-00233,221.98,EUR,2025-09-23,2025-10-15,
INV-0014155,CUST-00462,4340.76,EUR,2025-02-25,2025-04-06,
INV-0014156,CUST-00712,3464.45,EUR,2025-06-28,2025-08-11,
INV-0014157,CUST-00941,1569.89,EUR,2025-03-29,2025-04-20,
INV-0014158,CUST-00784,3730.67,EUR,2025-05-14,2025-06-10,
INV-0014159,CUST-00597,3598.17,EUR,2025-04-14,2025-05-02,
INV-0014160,CUST-00831,1880.41,EUR,2025-09-22,2025-10-02,
INV-0014161,CUST-00988,3758.26,EUR,2025-05-28,2025-06-26,
INV-0014162,CUST-00327,4191.64,EUR,2025-02-09,2025-02-22,
INV-0014163,CUST-00785,1946.89,EUR,2025-04-02,2025-05-08,
INV-0014164,CUST-00277,3868.74,EUR,2025-06-20,2025-07-03,
INV-0014165,CUST-00933,3927.36,EUR,2025-11-02,2025-11-17,
INV-0014166,CUST-00527,4117.01,EUR,2025-04-13,2025-04-28,
INV-0014167,CUST-00508,3519.13,EUR,2025-03-20,2025-04-09,
INV-0014168,CUST-00103,2350.13,EUR,2025-11-21,2025-11-30,
INV-0014169,CUST-00133,2647.08,EUR,2025-02-08,2025-02-17,
INV-0014170,CUST-00986,1932.68,EUR,2025-11-20,2025-12-28,
INV-0014171,CUST-00398,1200.46,EUR,2025-06-01,2025-06-25,
INV-0014172,CUST-00213,1077.76,EUR,2025-12-15,2026-01-17,
INV-0014173,CUST-00003,948.22,EUR,2025-07-12,2025-08-01,
INV-0014174,CUST-00252,3636.58,EUR,2025-07-23,2025-08-16,
INV-0014175,CUST-00076,3566.23,EUR,2025-11-23,2025-12-11,
INV-0014176,CUST-00607,4033.23,EUR,2025-12-06,2026-01-13,
INV-0014177,CUST-00039,4067.08,EUR,2025-06-19,2025-07-05,
INV-0014178,CUST-00097,1831.93,EUR,2025-02-15,2025-03-11,
INV-0014179,CUST-00695,3217.15,EUR,2025-04-27,2025-05-26,
INV-0014180,CUST-00875,4368.82,EUR,2025-09-01,2025-09-16,
INV-0014181,CUST-00666,1030.06,EUR,2025-07-15,2025-08-23,
INV-0014182,CUST-00375,265.61,EUR,2025-12-04,2025-12-30,
INV-0014183,CUST-00549,1850.14,EUR,2025-07-18,2025-07-28,
INV-0014184,CUST-00649,4423.94,EUR,2025-03-14,2025-04-05,
INV-0014185,CUST-00342,1472.16,EUR,2025-08-29,2025-09-14,
INV-0014186,CUST-00899,883.86,EUR,2025-01-19,2025-02-15,
INV-0014187,CUST-00950,3635.17,EUR,2025-07-04,2025-07-26,
INV-0014188,CUST-00047,3831.02,EUR,2025-02-09,2025-02-23,
INV-0014189,CUST-00232,3083.40,EUR,2025-01-03,2025-01-27,
INV-0014190,CUST-00375,3297.31,EUR,2025-11-06,2025-11-21,
INV-0014191,CUST-00485,1850.76,EUR,2025-11-21,2025-12-08,
INV-0014192,CUST-00202,1376.39,EUR,2025-09-17,2025-10-25,
INV-0014193,CUST-00037,3772.45,EUR,2025-08-03,2025-09-14,
INV-0014194,CUST-00814,4517.76,EUR,2025-12-07,2025-12-28,
INV-0014195,CUST-00225,1705.62,EUR,2025-07-03,2025-08-04,
INV-0014196,CUST-00246,2570.14,EUR,2025-10-30,2025-12-11,
INV-0014197,CUST-00065,2652.79,EUR,2025-03-20,2025-05-01,
INV-0014198,CUST-00267,4420.65,EUR,2025-11-10,2025-12-23,
INV-0014199,CUST-00797,2221.86,EUR,2025-09-29,2025-10-30,
INV-0014200,CUST-00594,2824.70,EUR,2025-01-23,2025-02-21,
INV-0014201,CUST-00734,1829.88,EUR,2025-12-31,2026-01-20,
INV-0014202,CUST-00846,4324.39,EUR,2025-04-14,2025-05-24,
INV-0014203,CUST-00004,2331.20,EUR,2025-03-06,2025-04-07,
INV-0014204,CUST-00645,1972.15,EUR,2025-10-23,2025-11-17,
INV-0014205,CUST-00011,1554.71,EUR,2025-08-22,2025-09-21,
INV-0014206,CUST-00027,557.82,EUR,2025-06-11,2025-06-18,
INV-0014207,CUST-00342,2091.25,EUR,2025-07-20,2025-08-18,
INV-0014208,CUST-00801,1650.04,EUR,2025-11-01,2025-11-10,
INV-0014209,CUST-00662,2018.74,EUR,2025-10-01,2025-11-02,
INV-0014210,CUST-00889,2974.21,EUR,2025-12-31,2026-01-15,
INV-0014211,CUST-00168,1049.68,EUR,2025-05-29,2025-06-16,
INV-0014212,CUST-00044,1297.68,EUR,2025-01-10,2025-01-20,
INV-0014213,CUST-00409,1233.44,EUR,2025-02-02,2025-03-17,
INV-0014214,CUST-00108,4343.65,EUR,2025-08-08,2025-09-20,
INV-0014215,CUST-00481,4198.73,EUR,2025-02-21,2025-03-15,
INV-0014216,CUST-00391,3806.06,EUR,2025-06-24,2025-08-07,
INV-0014217,CUST-00081,3820.78,EUR,2025-02-16,2025-03-14,
INV-0014218,CUST-00736,777.58,EUR,2025-01-26,2025-02-11,
INV-0014219,CUST-00561,2019.58,EUR,2025-03-10,2025-03-26,
INV-0014220,CUST-00222,830.69,EUR,2025-07-30,2025-08-13,
INV-0014221,CUST-00277,59.80,EUR,2025-03-09,2025-04-03,
INV-0014222,CUST-00953,1682.93,EUR,2025-03-11,2025-03-27,
INV-0014223,CUST-00268,3704.31,EUR,2025-03-21,2025-04-07,
INV-0014224,CUST-00295,1237.30,EUR,2025-03-18,2025-04-08,
INV-0014225,CUST-00708,700.93,EUR,2025-12-26,2026-01-05,
INV-0014226,CUST-00016,184.79,EUR,2025-04-08,2025-04-23,
INV-0014227,CUST-00459,2655.81,EUR,2025-11-06,2025-11-23,
INV-0014228,CUST-00558,3313.51,EUR,2025-03-24,2025-04-16,
INV-0014229,CUST-00679,1217.19,EUR,2025-02-01,2025-03-17,
INV-0014230,CUST-00857,2467.12,EUR,2025-02-19,2025-03-12,
INV-0014231,CUST-00344,1189.75,EUR,2025-03-24,2025-05-08,
INV-0014232,CUST-00331,4867.23,EUR,2025-03-01,2025-04-08,
INV-0014233,CUST-00421,959.78,EUR,2025-05-24,2025-07-03,
INV-0014234,CUST-00282,2069.10,EUR,2025-09-07,2025-10-08,
INV-0014235,CUST-00293,327.22,EUR,2025-10-03,2025-11-17,
INV-0014236,CUST-00890,2298.82,EUR,2025-10-24,2025-11-23,
INV-0014237,CUST-00221,1911.02,EUR,2025-05-21,2025-05-28,
INV-0014238,CUST-00566,986.64,EUR,2025-11-25,2025-12-31,
INV-0014239,CUST-00041,3007.20,EUR,2025-07-20,2025-08-11,
INV-0014240,CUST-00918,4652.96,EUR,2025-07-12,2025-07-22,
INV-0014241,CUST-00132,2451.51,EUR,2025-04-07,2025-04-21,
INV-0014242,CUST-00739,4849.58,EUR,2025-08-05,2025-09-11,
INV-0014243,CUST-00860,3633.97,EUR,2025-08-04,2025-08-15,
INV-0014244,CUST-00502,3742.14,EUR,2025-04-12,2025-05-16,
INV-0014245,CUST-00192,2959.11,EUR,2025-05-30,2025-06-26,
INV-0014246,CUST-00832,3011.18,EUR,2025-10-07,2025-11-19,
INV-0014247,CUST-00482,3553.08,EUR,2025-08-21,2025-09-09,
INV-0014248,CUST-00557,3645.10,EUR,2025-04-04,2025-04-30,
INV-0014249,CUST-00199,4734.41,EUR,2025-03-21,2025-04-01,
INV-0014250,CUST-00287,2189.27,EUR,2025-11-01,2025-11-18,
INV-0014251,CUST-00170,971.06,EUR,2025-03-24,2025-05-03,
INV-0014252,CUST-00875,1154.28,EUR,2025-09-25,2025-10-07,
INV-0014253,CUST-00202,2525.51,EUR,2025-06-16,2025-07-04,
INV-0014254,CUST-00740,858.53,EUR,2025-06-22,2025-08-06,
INV-0014255,CUST-00029,1954.67,EUR,2025-09-06,2025-09-14,
INV-0014256,CUST-00790,2925.47,EUR,2025-12-28,2026-01-22,
INV-0014257,CUST-00942,4934.56,EUR,2025-01-22,2025-02-04,
INV-0014258,CUST-00285,1531.51,EUR,2025-03-29,2025-04-24,
INV-0014259,CUST-00347,4625.99,EUR,2025-04-05,2025-05-19,
INV-0014260,CUST-00159,1295.62,EUR,2025-07-09,2025-08-09,
INV-0014261,CUST-00454,3392.99,EUR,2025-09-25,2025-11-07,
INV-0014262,CUST-00226,2897.65,EUR,2025-04-27,2025-05-26,
INV-0014263,CUST-00036,1433.73,EUR,2025-03-22,2025-04-10,
INV-0014264,CUST-00202,3231.48,EUR,2025-08-24,2025-09-17,
INV-0014265,CUST-00116,1794.45,EUR,2025-04-11,2025-05-09,
INV-0014266,CUST-00567,4104.05,EUR,2025-04-30,2025-05-20,
INV-0014267,CUST-00733,2635.32,EUR,2025-09-18,2025-11-01,
INV-0014268,CUST-00374,3949.43,EUR,2025-02-10,2025-02-18,
INV-0014269,CUST-00349,1249.43,EUR,2025-01-17,2025-03-02,
